,Pickup_Point,Status,Request_Timestamp,Drop_Timestamp,Date
4936,City,No Cars Available,2016-12-07 19:37:00,,2016-12-07
4937,Airport,No Cars Available,2016-12-07 19:39:00,,2016-12-07
4938,Airport,No Cars Available,2016-12-07 19:40:00,,2016-12-07
4939,Airport,No Cars Available,2016-12-07 19:40:00,,2016-12-07
4940,Airport,No Cars Available,2016-12-07 19:41:00,,2016-12-07
4941,Airport,No Cars Available,2016-12-07 19:43:00,,2016-12-07
4942,City,No Cars Available,2016-12-07 19:43:00,,2016-12-07
4943,Airport,No Cars Available,2016-12-07 19:44:00,,2016-12-07
4944,Airport,No Cars Available,2016-12-07 19:46:00,,2016-12-07
4945,Airport,No Cars Available,2016-12-07 19:47:00,,2016-12-07
4946,Airport,No Cars Available,2016-12-07 19:47:00,,2016-12-07
4947,Airport,No Cars Available,2016-12-07 19:48:00,,2016-12-07
4948,Airport,No Cars Available,2016-12-07 19:51:00,,2016-12-07
4949,Airport,No Cars Available,2016-12-07 19:52:00,,2016-12-07
4950,Airport,No Cars Available,2016-12-07 19:53:00,,2016-12-07
4951,Airport,No Cars Available,2016-12-07 19:53:00,,2016-12-07
4952,Airport,No Cars Available,2016-12-07 19:55:00,,2016-12-07
4953,Airport,No Cars Available,2016-12-07 19:55:00,,2016-12-07
4954,Airport,No Cars Available,2016-12-07 19:55:00,,2016-12-07
4955,Airport,No Cars Available,2016-12-07 19:56:00,,2016-12-07
4956,Airport,No Cars Available,2016-12-07 19:58:00,,2016-12-07
4957,Airport,No Cars Available,2016-12-07 19:59:00,,2016-12-07
4958,Airport,No Cars Available,2016-12-07 20:01:00,,2016-12-07
4959,Airport,No Cars Available,2016-12-07 20:01:00,,2016-12-07
4960,Airport,No Cars Available,2016-12-07 20:07:00,,2016-12-07
4961,Airport,No Cars Available,2016-12-07 20:09:00,,2016-12-07
4962,Airport,No Cars Available,2016-12-07 20:10:00,,2016-12-07
4963,Airport,No Cars Available,2016-12-07 20:10:00,,2016-12-07
4964,Airport,No Cars Available,2016-12-07 20:10:00,,2016-12-07
4965,Airport,No Cars Available,2016-12-07 20:10:00,,2016-12-07
4966,Airport,No Cars Available,2016-12-07 20:12:00,,2016-12-07
4967,Airport,No Cars Available,2016-12-07 20:13:00,,2016-12-07
4968,Airport,No Cars Available,2016-12-07 20:17:00,,2016-12-07
4969,Airport,No Cars Available,2016-12-07 20:19:00,,2016-12-07
4970,Airport,No Cars Available,2016-12-07 20:19:00,,2016-12-07
4971,Airport,No Cars Available,2016-12-07 20:19:00,,2016-12-07
4972,Airport,No Cars Available,2016-12-07 20:20:00,,2016-12-07
4973,Airport,No Cars Available,2016-12-07 20:21:00,,2016-12-07
4974,Airport,No Cars Available,2016-12-07 20:22:00,,2016-12-07
4975,Airport,No Cars Available,2016-12-07 20:23:00,,2016-12-07
4976,Airport,No Cars Available,2016-12-07 20:25:00,,2016-12-07
4977,Airport,No Cars Available,2016-12-07 20:25:00,,2016-12-07
4978,Airport,No Cars Available,2016-12-07 20:25:00,,2016-12-07
4979,Airport,No Cars Available,2016-12-07 20:27:00,,2016-12-07
4980,Airport,No Cars Available,2016-12-07 20:28:00,,2016-12-07
4981,Airport,No Cars Available,2016-12-07 20:29:00,,2016-12-07
4982,Airport,No Cars Available,2016-12-07 20:29:00,,2016-12-07
4983,Airport,No Cars Available,2016-12-07 20:31:00,,2016-12-07
4984,Airport,No Cars Available,2016-12-07 20:31:00,,2016-12-07
4985,Airport,No Cars Available,2016-12-07 20:31:00,,2016-12-07
4986,Airport,No Cars Available,2016-12-07 20:35:00,,2016-12-07
4987,Airport,No Cars Available,2016-12-07 20:37:00,,2016-12-07
4988,Airport,No Cars Available,2016-12-07 20:38:00,,2016-12-07
4989,Airport,No Cars Available,2016-12-07 20:39:00,,2016-12-07
4990,Airport,No Cars Available,2016-12-07 20:40:00,,2016-12-07
4991,Airport,No Cars Available,2016-12-07 20:42:00,,2016-12-07
4992,Airport,No Cars Available,2016-12-07 20:44:00,,2016-12-07
4993,Airport,No Cars Available,2016-12-07 20:44:00,,2016-12-07
4994,Airport,No Cars Available,2016-12-07 20:48:00,,2016-12-07
4995,Airport,No Cars Available,2016-12-07 20:48:00,,2016-12-07
4996,Airport,No Cars Available,2016-12-07 20:49:00,,2016-12-07
4997,Airport,No Cars Available,2016-12-07 20:50:00,,2016-12-07
4998,Airport,No Cars Available,2016-12-07 20:50:00,,2016-12-07
4999,Airport,No Cars Available,2016-12-07 20:50:00,,2016-12-07
5000,Airport,No Cars Available,2016-12-07 20:51:00,,2016-12-07
5001,Airport,No Cars Available,2016-12-07 20:52:00,,2016-12-07
5002,Airport,No Cars Available,2016-12-07 20:54:00,,2016-12-07
5003,Airport,No Cars Available,2016-12-07 20:55:00,,2016-12-07
5004,Airport,No Cars Available,2016-12-07 20:55:00,,2016-12-07
5005,Airport,No Cars Available,2016-12-07 20:56:00,,2016-12-07
5006,Airport,No Cars Available,2016-12-07 20:56:00,,2016-12-07
5007,Airport,No Cars Available,2016-12-07 20:57:00,,2016-12-07
5008,Airport,No Cars Available,2016-12-07 20:59:00,,2016-12-07
5009,Airport,No Cars Available,2016-12-07 21:00:00,,2016-12-07
5010,Airport,No Cars Available,2016-12-07 21:03:00,,2016-12-07
5011,Airport,No Cars Available,2016-12-07 21:07:00,,2016-12-07
5012,Airport,No Cars Available,2016-12-07 21:07:00,,2016-12-07
5013,Airport,No Cars Available,2016-12-07 21:08:00,,2016-12-07
5014,Airport,No Cars Available,2016-12-07 21:08:00,,2016-12-07
5015,City,No Cars Available,2016-12-07 21:09:00,,2016-12-07
5016,Airport,No Cars Available,2016-12-07 21:11:00,,2016-12-07
5017,Airport,No Cars Available,2016-12-07 21:11:00,,2016-12-07
5018,Airport,No Cars Available,2016-12-07 21:12:00,,2016-12-07
5019,Airport,No Cars Available,2016-12-07 21:13:00,,2016-12-07
5020,Airport,No Cars Available,2016-12-07 21:15:00,,2016-12-07
5021,Airport,No Cars Available,2016-12-07 21:15:00,,2016-12-07
5022,Airport,No Cars Available,2016-12-07 21:15:00,,2016-12-07
5023,Airport,No Cars Available,2016-12-07 21:16:00,,2016-12-07
5024,Airport,No Cars Available,2016-12-07 21:16:00,,2016-12-07
5025,Airport,No Cars Available,2016-12-07 21:16:00,,2016-12-07
5026,City,No Cars Available,2016-12-07 21:18:00,,2016-12-07
5027,Airport,No Cars Available,2016-12-07 21:19:00,,2016-12-07
5028,Airport,No Cars Available,2016-12-07 21:19:00,,2016-12-07
5029,Airport,No Cars Available,2016-12-07 21:21:00,,2016-12-07
5030,Airport,No Cars Available,2016-12-07 21:21:00,,2016-12-07
5031,Airport,No Cars Available,2016-12-07 21:22:00,,2016-12-07
5032,Airport,No Cars Available,2016-12-07 21:22:00,,2016-12-07
5033,Airport,No Cars Available,2016-12-07 21:23:00,,2016-12-07
5034,Airport,No Cars Available,2016-12-07 21:24:00,,2016-12-07
5035,Airport,No Cars Available,2016-12-07 21:24:00,,2016-12-07
5036,Airport,No Cars Available,2016-12-07 21:26:00,,2016-12-07
5037,Airport,No Cars Available,2016-12-07 21:28:00,,2016-12-07
5038,Airport,No Cars Available,2016-12-07 21:28:00,,2016-12-07
5039,Airport,No Cars Available,2016-12-07 21:30:00,,2016-12-07
5040,Airport,No Cars Available,2016-12-07 21:31:00,,2016-12-07
5041,Airport,No Cars Available,2016-12-07 21:32:00,,2016-12-07
5042,Airport,No Cars Available,2016-12-07 21:32:00,,2016-12-07
5043,Airport,No Cars Available,2016-12-07 21:32:00,,2016-12-07
5044,Airport,No Cars Available,2016-12-07 21:33:00,,2016-12-07
5045,Airport,No Cars Available,2016-12-07 21:34:00,,2016-12-07
5046,Airport,No Cars Available,2016-12-07 21:34:00,,2016-12-07
5047,Airport,No Cars Available,2016-12-07 21:35:00,,2016-12-07
5048,Airport,No Cars Available,2016-12-07 21:35:00,,2016-12-07
5049,Airport,No Cars Available,2016-12-07 21:36:00,,2016-12-07
5050,Airport,No Cars Available,2016-12-07 21:38:00,,2016-12-07
5051,Airport,No Cars Available,2016-12-07 21:38:00,,2016-12-07
5052,Airport,No Cars Available,2016-12-07 21:38:00,,2016-12-07
5053,Airport,No Cars Available,2016-12-07 21:39:00,,2016-12-07
5054,Airport,No Cars Available,2016-12-07 21:41:00,,2016-12-07
5055,Airport,No Cars Available,2016-12-07 21:42:00,,2016-12-07
5056,Airport,No Cars Available,2016-12-07 21:42:00,,2016-12-07
5057,Airport,No Cars Available,2016-12-07 21:42:00,,2016-12-07
5058,Airport,No Cars Available,2016-12-07 21:42:00,,2016-12-07
5059,Airport,No Cars Available,2016-12-07 21:44:00,,2016-12-07
5060,Airport,No Cars Available,2016-12-07 21:45:00,,2016-12-07
5061,Airport,No Cars Available,2016-12-07 21:45:00,,2016-12-07
5062,Airport,No Cars Available,2016-12-07 21:49:00,,2016-12-07
5063,Airport,No Cars Available,2016-12-07 21:51:00,,2016-12-07
5064,Airport,No Cars Available,2016-12-07 21:52:00,,2016-12-07
5065,Airport,No Cars Available,2016-12-07 21:55:00,,2016-12-07
5066,Airport,No Cars Available,2016-12-07 21:56:00,,2016-12-07
5067,Airport,No Cars Available,2016-12-07 21:56:00,,2016-12-07
5068,Airport,No Cars Available,2016-12-07 21:59:00,,2016-12-07
5069,Airport,No Cars Available,2016-12-07 22:02:00,,2016-12-07
5070,Airport,No Cars Available,2016-12-07 22:03:00,,2016-12-07
5071,Airport,No Cars Available,2016-12-07 22:03:00,,2016-12-07
5072,Airport,No Cars Available,2016-12-07 22:04:00,,2016-12-07
5073,Airport,No Cars Available,2016-12-07 22:05:00,,2016-12-07
5074,Airport,No Cars Available,2016-12-07 22:06:00,,2016-12-07
5075,Airport,No Cars Available,2016-12-07 22:06:00,,2016-12-07
5076,Airport,No Cars Available,2016-12-07 22:07:00,,2016-12-07
5077,Airport,No Cars Available,2016-12-07 22:07:00,,2016-12-07
5078,Airport,No Cars Available,2016-12-07 22:08:00,,2016-12-07
5079,Airport,No Cars Available,2016-12-07 22:09:00,,2016-12-07
5080,Airport,No Cars Available,2016-12-07 22:11:00,,2016-12-07
5081,Airport,No Cars Available,2016-12-07 22:11:00,,2016-12-07
5082,Airport,No Cars Available,2016-12-07 22:11:00,,2016-12-07
5083,Airport,No Cars Available,2016-12-07 22:15:00,,2016-12-07
5084,City,No Cars Available,2016-12-07 22:15:00,,2016-12-07
5085,Airport,No Cars Available,2016-12-07 22:26:00,,2016-12-07
5086,Airport,No Cars Available,2016-12-07 22:28:00,,2016-12-07
5087,City,No Cars Available,2016-12-07 22:30:00,,2016-12-07
5088,Airport,No Cars Available,2016-12-07 22:32:00,,2016-12-07
5089,City,No Cars Available,2016-12-07 22:54:00,,2016-12-07
5090,City,No Cars Available,2016-12-07 22:59:00,,2016-12-07
5091,City,No Cars Available,2016-12-07 23:04:00,,2016-12-07
5092,Airport,No Cars Available,2016-12-07 23:07:00,,2016-12-07
5093,Airport,No Cars Available,2016-12-07 23:08:00,,2016-12-07
5094,City,No Cars Available,2016-12-07 23:11:00,,2016-12-07
5095,Airport,No Cars Available,2016-12-07 23:17:00,,2016-12-07
5096,City,No Cars Available,2016-12-07 23:22:00,,2016-12-07
5097,Airport,No Cars Available,2016-12-07 23:25:00,,2016-12-07
5098,Airport,No Cars Available,2016-12-07 23:37:00,,2016-12-07
5099,Airport,No Cars Available,2016-12-07 23:39:00,,2016-12-07
5100,City,No Cars Available,2016-12-07 23:43:00,,2016-12-07
5101,Airport,No Cars Available,2016-12-07 23:43:00,,2016-12-07
5102,City,No Cars Available,2016-12-07 23:45:00,,2016-12-07
5103,Airport,No Cars Available,2016-12-07 23:53:00,,2016-12-07
5104,Airport,No Cars Available,2016-07-13 00:02:14,,2016-07-13
5105,City,No Cars Available,2016-07-13 00:07:31,,2016-07-13
5106,City,No Cars Available,2016-07-13 00:08:23,,2016-07-13
5107,City,No Cars Available,2016-07-13 00:12:33,,2016-07-13
5108,Airport,No Cars Available,2016-07-13 00:14:40,,2016-07-13
5109,City,No Cars Available,2016-07-13 00:16:12,,2016-07-13
5110,City,No Cars Available,2016-07-13 00:24:18,,2016-07-13
5111,City,No Cars Available,2016-07-13 00:26:02,,2016-07-13
5112,Airport,No Cars Available,2016-07-13 00:31:02,,2016-07-13
5113,Airport,No Cars Available,2016-07-13 00:44:18,,2016-07-13
5114,Airport,No Cars Available,2016-07-13 00:48:15,,2016-07-13
5115,Airport,No Cars Available,2016-07-13 00:49:46,,2016-07-13
5116,Airport,No Cars Available,2016-07-13 00:50:15,,2016-07-13
5117,Airport,No Cars Available,2016-07-13 00:50:22,,2016-07-13
5118,Airport,No Cars Available,2016-07-13 00:55:59,,2016-07-13
5119,City,No Cars Available,2016-07-13 00:57:01,,2016-07-13
5120,Airport,No Cars Available,2016-07-13 00:59:51,,2016-07-13
5121,City,No Cars Available,2016-07-13 01:03:02,,2016-07-13
5122,City,No Cars Available,2016-07-13 01:09:58,,2016-07-13
5123,Airport,No Cars Available,2016-07-13 01:15:29,,2016-07-13
5124,Airport,No Cars Available,2016-07-13 01:21:14,,2016-07-13
5125,Airport,No Cars Available,2016-07-13 01:44:02,,2016-07-13
5126,City,No Cars Available,2016-07-13 01:47:28,,2016-07-13
5127,Airport,No Cars Available,2016-07-13 01:53:20,,2016-07-13
5128,City,No Cars Available,2016-07-13 01:56:49,,2016-07-13
5129,Airport,No Cars Available,2016-07-13 01:58:14,,2016-07-13
5130,City,No Cars Available,2016-07-13 02:06:39,,2016-07-13
5131,City,No Cars Available,2016-07-13 02:13:21,,2016-07-13
5132,Airport,No Cars Available,2016-07-13 02:16:38,,2016-07-13
5133,Airport,No Cars Available,2016-07-13 02:22:00,,2016-07-13
5134,Airport,No Cars Available,2016-07-13 02:26:30,,2016-07-13
5135,City,No Cars Available,2016-07-13 02:27:48,,2016-07-13
5136,City,No Cars Available,2016-07-13 02:31:27,,2016-07-13
5137,City,No Cars Available,2016-07-13 02:35:47,,2016-07-13
5138,City,No Cars Available,2016-07-13 02:35:52,,2016-07-13
5139,City,No Cars Available,2016-07-13 02:37:05,,2016-07-13
5140,City,No Cars Available,2016-07-13 02:38:06,,2016-07-13
5141,Airport,No Cars Available,2016-07-13 02:43:44,,2016-07-13
5142,City,No Cars Available,2016-07-13 02:48:50,,2016-07-13
5143,Airport,No Cars Available,2016-07-13 02:55:58,,2016-07-13
5144,Airport,No Cars Available,2016-07-13 02:56:33,,2016-07-13
5145,Airport,No Cars Available,2016-07-13 03:10:02,,2016-07-13
5146,Airport,No Cars Available,2016-07-13 03:12:16,,2016-07-13
5147,City,No Cars Available,2016-07-13 03:13:48,,2016-07-13
5148,City,No Cars Available,2016-07-13 03:14:45,,2016-07-13
5149,Airport,No Cars Available,2016-07-13 03:19:02,,2016-07-13
5150,Airport,No Cars Available,2016-07-13 03:30:39,,2016-07-13
5151,City,No Cars Available,2016-07-13 03:33:25,,2016-07-13
5152,Airport,No Cars Available,2016-07-13 03:33:57,,2016-07-13
5153,Airport,No Cars Available,2016-07-13 03:35:22,,2016-07-13
5154,Airport,No Cars Available,2016-07-13 03:37:10,,2016-07-13
5155,Airport,No Cars Available,2016-07-13 03:41:42,,2016-07-13
5156,Airport,No Cars Available,2016-07-13 03:44:25,,2016-07-13
5157,City,No Cars Available,2016-07-13 03:46:37,,2016-07-13
5158,City,No Cars Available,2016-07-13 03:58:00,,2016-07-13
5159,Airport,No Cars Available,2016-07-13 04:03:17,,2016-07-13
5160,City,No Cars Available,2016-07-13 04:11:06,,2016-07-13
5161,Airport,No Cars Available,2016-07-13 04:22:16,,2016-07-13
5162,Airport,No Cars Available,2016-07-13 04:32:49,,2016-07-13
5163,City,No Cars Available,2016-07-13 04:38:48,,2016-07-13
5164,Airport,No Cars Available,2016-07-13 04:40:37,,2016-07-13
5165,Airport,No Cars Available,2016-07-13 04:42:02,,2016-07-13
5166,Airport,No Cars Available,2016-07-13 04:50:45,,2016-07-13
5167,City,No Cars Available,2016-07-13 04:53:06,,2016-07-13
5168,City,No Cars Available,2016-07-13 04:58:10,,2016-07-13
5169,City,No Cars Available,2016-07-13 05:04:11,,2016-07-13
5170,City,No Cars Available,2016-07-13 05:04:12,,2016-07-13
5171,City,No Cars Available,2016-07-13 05:10:34,,2016-07-13
5172,City,No Cars Available,2016-07-13 05:13:47,,2016-07-13
5173,City,No Cars Available,2016-07-13 05:27:44,,2016-07-13
5174,City,No Cars Available,2016-07-13 05:30:28,,2016-07-13
5175,Airport,No Cars Available,2016-07-13 05:37:47,,2016-07-13
5176,City,No Cars Available,2016-07-13 05:41:13,,2016-07-13
5177,City,No Cars Available,2016-07-13 05:44:24,,2016-07-13
5178,City,No Cars Available,2016-07-13 05:44:44,,2016-07-13
5179,City,No Cars Available,2016-07-13 05:45:59,,2016-07-13
5180,City,No Cars Available,2016-07-13 05:55:28,,2016-07-13
5181,City,No Cars Available,2016-07-13 05:55:54,,2016-07-13
5182,City,No Cars Available,2016-07-13 05:58:33,,2016-07-13
5183,City,No Cars Available,2016-07-13 06:04:20,,2016-07-13
5184,City,No Cars Available,2016-07-13 06:07:12,,2016-07-13
5185,City,No Cars Available,2016-07-13 06:20:39,,2016-07-13
5186,City,No Cars Available,2016-07-13 06:20:53,,2016-07-13
5187,City,No Cars Available,2016-07-13 06:21:43,,2016-07-13
5188,City,No Cars Available,2016-07-13 06:26:50,,2016-07-13
5189,City,No Cars Available,2016-07-13 06:40:38,,2016-07-13
5190,City,No Cars Available,2016-07-13 06:41:50,,2016-07-13
5191,City,No Cars Available,2016-07-13 06:44:03,,2016-07-13
5192,City,No Cars Available,2016-07-13 06:50:44,,2016-07-13
5193,City,No Cars Available,2016-07-13 06:52:21,,2016-07-13
5194,City,No Cars Available,2016-07-13 06:55:45,,2016-07-13
5195,City,No Cars Available,2016-07-13 06:57:15,,2016-07-13
5196,City,No Cars Available,2016-07-13 07:03:27,,2016-07-13
5197,City,No Cars Available,2016-07-13 07:05:33,,2016-07-13
5198,Airport,No Cars Available,2016-07-13 07:10:18,,2016-07-13
5199,City,No Cars Available,2016-07-13 07:13:39,,2016-07-13
5200,City,No Cars Available,2016-07-13 07:16:37,,2016-07-13
5201,City,No Cars Available,2016-07-13 07:21:15,,2016-07-13
5202,City,No Cars Available,2016-07-13 07:21:45,,2016-07-13
5203,City,No Cars Available,2016-07-13 07:22:33,,2016-07-13
5204,City,No Cars Available,2016-07-13 07:36:22,,2016-07-13
5205,City,No Cars Available,2016-07-13 07:42:40,,2016-07-13
5206,City,No Cars Available,2016-07-13 07:43:36,,2016-07-13
5207,City,No Cars Available,2016-07-13 07:48:26,,2016-07-13
5208,City,No Cars Available,2016-07-13 07:55:34,,2016-07-13
5209,City,No Cars Available,2016-07-13 08:07:03,,2016-07-13
5210,City,No Cars Available,2016-07-13 08:12:02,,2016-07-13
5211,City,No Cars Available,2016-07-13 08:14:30,,2016-07-13
5212,City,No Cars Available,2016-07-13 08:15:08,,2016-07-13
5213,City,No Cars Available,2016-07-13 08:16:05,,2016-07-13
5214,City,No Cars Available,2016-07-13 08:19:00,,2016-07-13
5215,City,No Cars Available,2016-07-13 08:23:33,,2016-07-13
5216,City,No Cars Available,2016-07-13 08:23:52,,2016-07-13
5217,City,No Cars Available,2016-07-13 08:27:14,,2016-07-13
5218,City,No Cars Available,2016-07-13 08:27:41,,2016-07-13
5219,City,No Cars Available,2016-07-13 08:29:20,,2016-07-13
5220,City,No Cars Available,2016-07-13 08:33:01,,2016-07-13
5221,City,No Cars Available,2016-07-13 08:34:31,,2016-07-13
5222,City,No Cars Available,2016-07-13 08:37:42,,2016-07-13
5223,City,No Cars Available,2016-07-13 08:39:51,,2016-07-13
5224,City,No Cars Available,2016-07-13 08:40:39,,2016-07-13
5225,City,No Cars Available,2016-07-13 08:41:04,,2016-07-13
5226,City,No Cars Available,2016-07-13 08:42:30,,2016-07-13
5227,City,No Cars Available,2016-07-13 08:51:28,,2016-07-13
5228,City,No Cars Available,2016-07-13 09:05:28,,2016-07-13
5229,City,No Cars Available,2016-07-13 09:09:20,,2016-07-13
5230,City,No Cars Available,2016-07-13 09:10:21,,2016-07-13
5231,City,No Cars Available,2016-07-13 09:20:15,,2016-07-13
5232,City,No Cars Available,2016-07-13 09:34:47,,2016-07-13
5233,City,No Cars Available,2016-07-13 09:37:15,,2016-07-13
5234,City,No Cars Available,2016-07-13 09:41:57,,2016-07-13
5235,City,No Cars Available,2016-07-13 09:45:12,,2016-07-13
5236,City,No Cars Available,2016-07-13 09:52:16,,2016-07-13
5237,City,No Cars Available,2016-07-13 09:59:46,,2016-07-13
5238,City,No Cars Available,2016-07-13 10:04:45,,2016-07-13
5239,City,No Cars Available,2016-07-13 10:05:27,,2016-07-13
5240,City,No Cars Available,2016-07-13 10:05:47,,2016-07-13
5241,City,No Cars Available,2016-07-13 10:07:58,,2016-07-13
5242,City,No Cars Available,2016-07-13 10:09:09,,2016-07-13
5243,City,No Cars Available,2016-07-13 10:11:23,,2016-07-13
5244,City,No Cars Available,2016-07-13 10:12:07,,2016-07-13
5245,City,No Cars Available,2016-07-13 10:12:52,,2016-07-13
5246,City,No Cars Available,2016-07-13 10:13:08,,2016-07-13
5247,City,No Cars Available,2016-07-13 10:16:53,,2016-07-13
5248,City,No Cars Available,2016-07-13 10:25:44,,2016-07-13
5249,Airport,No Cars Available,2016-07-13 10:31:15,,2016-07-13
5250,City,No Cars Available,2016-07-13 10:38:09,,2016-07-13
5251,City,No Cars Available,2016-07-13 10:40:21,,2016-07-13
5252,Airport,No Cars Available,2016-07-13 10:41:58,,2016-07-13
5253,Airport,No Cars Available,2016-07-13 10:49:30,,2016-07-13
5254,City,No Cars Available,2016-07-13 11:03:57,,2016-07-13
5255,City,No Cars Available,2016-07-13 11:14:32,,2016-07-13
5256,City,No Cars Available,2016-07-13 11:39:17,,2016-07-13
5257,City,No Cars Available,2016-07-13 11:58:29,,2016-07-13
5258,City,No Cars Available,2016-07-13 12:21:27,,2016-07-13
5259,Airport,No Cars Available,2016-07-13 12:26:46,,2016-07-13
5260,City,No Cars Available,2016-07-13 12:34:06,,2016-07-13
5261,City,No Cars Available,2016-07-13 12:37:35,,2016-07-13
5262,City,No Cars Available,2016-07-13 12:39:01,,2016-07-13
5263,Airport,No Cars Available,2016-07-13 13:04:58,,2016-07-13
5264,City,No Cars Available,2016-07-13 13:17:08,,2016-07-13
5265,Airport,No Cars Available,2016-07-13 13:18:21,,2016-07-13
5266,City,No Cars Available,2016-07-13 13:32:11,,2016-07-13
5267,Airport,No Cars Available,2016-07-13 13:32:46,,2016-07-13
5268,Airport,No Cars Available,2016-07-13 13:41:21,,2016-07-13
5269,City,No Cars Available,2016-07-13 13:53:34,,2016-07-13
5270,City,No Cars Available,2016-07-13 14:02:38,,2016-07-13
5271,City,No Cars Available,2016-07-13 14:06:55,,2016-07-13
5272,City,No Cars Available,2016-07-13 14:13:45,,2016-07-13
5273,Airport,No Cars Available,2016-07-13 14:18:40,,2016-07-13
5274,Airport,No Cars Available,2016-07-13 14:39:43,,2016-07-13
5275,City,No Cars Available,2016-07-13 14:39:52,,2016-07-13
5276,Airport,No Cars Available,2016-07-13 14:40:57,,2016-07-13
5277,City,No Cars Available,2016-07-13 15:11:36,,2016-07-13
5278,Airport,No Cars Available,2016-07-13 15:12:06,,2016-07-13
5279,City,No Cars Available,2016-07-13 15:12:10,,2016-07-13
5280,Airport,No Cars Available,2016-07-13 15:20:18,,2016-07-13
5281,Airport,No Cars Available,2016-07-13 15:24:21,,2016-07-13
5282,City,No Cars Available,2016-07-13 15:25:37,,2016-07-13
5283,City,No Cars Available,2016-07-13 15:41:19,,2016-07-13
5284,City,No Cars Available,2016-07-13 15:56:08,,2016-07-13
5285,City,No Cars Available,2016-07-13 16:07:19,,2016-07-13
5286,City,No Cars Available,2016-07-13 16:19:43,,2016-07-13
5287,City,No Cars Available,2016-07-13 16:29:42,,2016-07-13
5288,City,No Cars Available,2016-07-13 16:35:25,,2016-07-13
5289,City,No Cars Available,2016-07-13 16:42:32,,2016-07-13
5290,Airport,No Cars Available,2016-07-13 17:08:21,,2016-07-13
5291,Airport,No Cars Available,2016-07-13 17:11:08,,2016-07-13
5292,Airport,No Cars Available,2016-07-13 17:13:27,,2016-07-13
5293,Airport,No Cars Available,2016-07-13 17:15:57,,2016-07-13
5294,Airport,No Cars Available,2016-07-13 17:18:26,,2016-07-13
5295,Airport,No Cars Available,2016-07-13 17:19:44,,2016-07-13
5296,Airport,No Cars Available,2016-07-13 17:20:26,,2016-07-13
5297,Airport,No Cars Available,2016-07-13 17:20:33,,2016-07-13
5298,Airport,No Cars Available,2016-07-13 17:20:58,,2016-07-13
5299,Airport,No Cars Available,2016-07-13 17:23:00,,2016-07-13
5300,City,No Cars Available,2016-07-13 17:25:02,,2016-07-13
5301,Airport,No Cars Available,2016-07-13 17:27:11,,2016-07-13
5302,Airport,No Cars Available,2016-07-13 17:27:28,,2016-07-13
5303,Airport,No Cars Available,2016-07-13 17:27:33,,2016-07-13
5304,Airport,No Cars Available,2016-07-13 17:28:40,,2016-07-13
5305,Airport,No Cars Available,2016-07-13 17:29:27,,2016-07-13
5306,Airport,No Cars Available,2016-07-13 17:29:50,,2016-07-13
5307,Airport,No Cars Available,2016-07-13 17:31:41,,2016-07-13
5308,Airport,No Cars Available,2016-07-13 17:32:02,,2016-07-13
5309,Airport,No Cars Available,2016-07-13 17:33:35,,2016-07-13
5310,Airport,No Cars Available,2016-07-13 17:36:04,,2016-07-13
5311,Airport,No Cars Available,2016-07-13 17:38:56,,2016-07-13
5312,Airport,No Cars Available,2016-07-13 17:39:26,,2016-07-13
5313,Airport,No Cars Available,2016-07-13 17:41:03,,2016-07-13
5314,Airport,No Cars Available,2016-07-13 17:41:10,,2016-07-13
5315,Airport,No Cars Available,2016-07-13 17:41:45,,2016-07-13
5316,Airport,No Cars Available,2016-07-13 17:41:48,,2016-07-13
5317,Airport,No Cars Available,2016-07-13 17:42:08,,2016-07-13
5318,Airport,No Cars Available,2016-07-13 17:42:15,,2016-07-13
5319,Airport,No Cars Available,2016-07-13 17:45:55,,2016-07-13
5320,Airport,No Cars Available,2016-07-13 17:46:00,,2016-07-13
5321,Airport,No Cars Available,2016-07-13 17:48:12,,2016-07-13
5322,Airport,No Cars Available,2016-07-13 17:49:33,,2016-07-13
5323,Airport,No Cars Available,2016-07-13 17:51:55,,2016-07-13
5324,Airport,No Cars Available,2016-07-13 17:51:58,,2016-07-13
5325,Airport,No Cars Available,2016-07-13 17:55:23,,2016-07-13
5326,Airport,No Cars Available,2016-07-13 17:56:19,,2016-07-13
5327,Airport,No Cars Available,2016-07-13 17:56:59,,2016-07-13
5328,Airport,No Cars Available,2016-07-13 17:57:15,,2016-07-13
5329,Airport,No Cars Available,2016-07-13 17:57:17,,2016-07-13
5330,Airport,No Cars Available,2016-07-13 17:57:42,,2016-07-13
5331,Airport,No Cars Available,2016-07-13 17:58:43,,2016-07-13
5332,Airport,No Cars Available,2016-07-13 17:59:39,,2016-07-13
5333,Airport,No Cars Available,2016-07-13 18:02:39,,2016-07-13
5334,Airport,No Cars Available,2016-07-13 18:05:07,,2016-07-13
5335,Airport,No Cars Available,2016-07-13 18:08:59,,2016-07-13
5336,Airport,No Cars Available,2016-07-13 18:09:11,,2016-07-13
5337,Airport,No Cars Available,2016-07-13 18:10:05,,2016-07-13
5338,Airport,No Cars Available,2016-07-13 18:10:20,,2016-07-13
5339,Airport,No Cars Available,2016-07-13 18:10:22,,2016-07-13
5340,Airport,No Cars Available,2016-07-13 18:10:53,,2016-07-13
5341,Airport,No Cars Available,2016-07-13 18:13:04,,2016-07-13
5342,Airport,No Cars Available,2016-07-13 18:14:22,,2016-07-13
